id,label_lb,description_lb,class_id,class_label_lb,ner_tag
Q76959,Ralf Dahrendorf,däitsche Politiker,Q5,Mënsch,PER
Q76966,Johann Elert Bode,däitschen Astronom,Q5,Mënsch,PER
Q76972,Sophie Scholl,däitsch Resistenzlerin,Q5,Mënsch,PER
Q76997,Moses Mendelssohn,däitsche Philosoph,Q5,Mënsch,PER
Q77018,Otto Leberecht Lesser,däitschen Astronom,Q5,Mënsch,PER
Q77022,Hermann Mayer Salomon Goldschmidt,däitsch-franséischen Astronom a Konschtmoler,Q5,Mënsch,PER
Q77027,Anke Engelke,däitsch Schauspillerin,Q5,Mënsch,PER
Q77029,Wilhelm Foerster,däitschen Astronom,Q5,Mënsch,PER
Q77035,Udo Kier,däitsche Schauspiller a Filmregisseur,Q5,Mënsch,PER
Q77050,Karl Theodor Robert Luther,däitschen Astronom,Q5,Mënsch,PER
Q77052,Karl Ludwig Harding,däitschen Astronom a Theolog,Q5,Mënsch,PER
Q77055,Karl Ludwig Hencke,däitschen Amateurastronom an Asteroidenentdecker,Q5,Mënsch,PER
Q77060,Dietrich Fischer-Dieskau,däitsche Sänger,Q5,Mënsch,PER
Q77066,Karl Friedrich Hieronymus von Münchhausen,däitsche  Offizéier,Q5,Mënsch,PER
Q77079,Jean Paul,däitsche Schrëfsteller,Q5,Mënsch,PER
Q77083,Cuno Hoffmeister,däitschen Astronom,Q5,Mënsch,PER
Q77085,Katrin Heß,däitsch Schauspillerin,Q5,Mënsch,PER
Q77087,Klaus Mann,däitsch-US-amerikanesche Schrëftsteller,Q5,Mënsch,PER
Q77090,Karl Jatho,däitsche Fluchpionéier,Q5,Mënsch,PER
Q77095,Herbert Wehner,däitsche Politiker,Q5,Mënsch,PER
Q77102,Max Schmeling,däitsche Boxer,Q5,Mënsch,PER
Q77109,Golo Mann,däitsche Schrëftsteller,Q5,Mënsch,PER
Q77112,David Foster,kanadesche Komponist,Q5,Mënsch,PER
Q77113,Theobald von Bethmann Hollweg,"Den Theobald Theodor Friedrich Alfred von Bethmann Hollweg, gebuer den 29. November 1856 zu Hohenfinow, an der Provënz Brandenburg, an och do den 1. Januar 1921 gestuerwen, war en däitsche Politiker an der Zäit vum Keeserräich",Q5,Mënsch,PER
Q77123,Ludwig Diels,däitsche Botaniker,Q5,Mënsch,PER
Q77143,Thomas Anders,"däitsche Sänger, Ex-Member vu Modern Talking",Q5,Mënsch,PER
Q77153,Mona Barthel,däitsch Tennisspillerin,Q5,Mënsch,PER
Q77157,Annika Beck,däitsch Tennisspillerin,Q5,Mënsch,PER
Q77167,Julia Görges,däitsch Tennisspillerin,Q5,Mënsch,PER
Q77178,Angelique Kerber,däitsch Tennisspillerin,Q5,Mënsch,PER
Q77183,Wilhelm Marx,däitsche Politiker,Q5,Mënsch,PER
Q77193,Sahra Wagenknecht,däitsch Politikerin,Q5,Mënsch,PER
Q77195,Petra Pau,däitsch Politikerin,Q5,Mënsch,PER
Q77201,Lutz Heilmann,däitsche Politiker,Q5,Mënsch,PER
Q77208,Horst Bienek,däitsche Schrëftsteller,Q5,Mënsch,PER
Q77209,Heinrich Schwabe,däitschen Astronom,Q5,Mënsch,PER
Q77210,Otto Grotewohl,däitsche Politiker,Q5,Mënsch,PER
Q77212,Johann Joachim Quantz,däitsche Komponist,Q5,Mënsch,PER
Q77214,Andreas Gryphius,däitschen Dichter,Q5,Mënsch,PER
Q77222,Julius Klengel,däitsche Komponist,Q5,Mënsch,PER
Q77232,Johann Hieronymus Schröter,däitsche Jurist an Astronom,Q5,Mënsch,PER
Q77236,Johann Friedrich Fasch,däitsche Komponist,Q5,Mënsch,PER
Q77252,Johann III.,Herzog vu Bayern-Straubing,Q5,Mënsch,PER
Q77271,Dorothea Schlegel,däitsch Schrëftstellerin,Q5,Mënsch,PER
Q77285,Simon Dach,däitschen Dichter,Q5,Mënsch,PER
Q77298,Terence Stamp,brittesche Schauspiller (1938-2025),Q5,Mënsch,PER
Q77319,Saša Stanišić,däitsch-bosnesche Schrëftsteller,Q5,Mënsch,PER
Q77325,Arno Schmidt,däitsche Schrëftsteller,Q5,Mënsch,PER
Q77342,Hardy Krüger,däitsche Schauspiller an Auteur,Q5,Mënsch,PER
Q77347,Gerda Taro,däitsch Fotografin,Q5,Mënsch,PER
Q77352,John Degenkolb,däitsche Vëlossportler,Q5,Mënsch,PER
Q77388,Daniel Didavi,däitsche foussballspiller,Q5,Mënsch,PER
Q77389,Robert Hübner,däitsche Schachspiller,Q5,Mënsch,PER
Q77393,Wolfgang Lukschy,däitsche Schauspiller,Q5,Mënsch,PER
Q77405,Marianne Koch,däitsch Schauspillerin,Q5,Mënsch,PER
Q77455,Gracia Baur,däitsch Sängerin,Q5,Mënsch,PER
Q77456,Dagmar Lassander,däitsch Schauspillerin,Q5,Mënsch,PER
Q77460,Joseph Helffrich,däitschen Astronom,Q5,Mënsch,PER
Q77487,Ernst Back,däitsche Physiker,Q5,Mënsch,PER
Q77489,Curt Siodmak,amerikanesche Schrëftsteller an Dréibuchauteur,Q5,Mënsch,PER
Q77493,Max Reimann,däitsche Politiker,Q5,Mënsch,PER
Q77511,Maria Margaretha Kirch,däitsch Astronomin,Q5,Mënsch,PER
Q77525,Angelika Beer,däitsch Politikerin,Q5,Mënsch,PER
Q77534,Doris Pack,däitsch Politikerin,Q5,Mënsch,PER
Q77537,Anaid Iplicjian,däitsch Schauspillerin,Q5,Mënsch,PER
Q77550,Christian Schwarz-Schilling,däitsche Politiker,Q5,Mënsch,PER
Q77567,Karin Schubert,däitsch Schauspillerin,Q5,Mënsch,PER
Q77569,Elmar Wepper,däitsche Schauspiller (1944–2023),Q5,Mënsch,PER
Q77581,Fritz Wepper,däitsche Schauspiller,Q5,Mënsch,PER
Q77582,Mary Roos,däitsch Schlagersängerin,Q5,Mënsch,PER
Q77583,Herbert Reinecker,däitschen Auteur a Journalist (1914–2007),Q5,Mënsch,PER
Q77585,Erik Ode,däitsche Schauspiller  a Regisseur,Q5,Mënsch,PER
Q77586,Klausjürgen Wussow,däitsche Schauspiller,Q5,Mënsch,PER
Q77685,Özcan Mutlu,däitsche Politiker,Q5,Mënsch,PER
Q77728,Hermann Lenz,däitsche Schrëftsteller,Q5,Mënsch,PER
Q77747,Eva Ahnert-Rohlfs,däitsch Astronomin,Q5,Mënsch,PER
Q77766,Maria Michalk,däitsch Politikerin,Q5,Mënsch,PER
Q77774,Maria Furtwängler,däitsch Schauspillerin,Q5,Mënsch,PER
Q77777,Hannelore Elsner,däitsch Schauspillerin,Q5,Mënsch,PER
Q77791,Bodo Hombach,däitsche Politiker,Q5,Mënsch,PER
Q77800,Peter Carsten,däitsche Schauspiller,Q5,Mënsch,PER
Q77869,Dieter Eppler,däitsche Schauspiller,Q5,Mënsch,PER
Q77888,Wilhelm von Humboldt,däitsche Geléierten a Staatsmann,Q5,Mënsch,PER
Q77890,Kurt Hoffmann,"däitsche Filmregisseur, Filmproduzent an Dréibuchauteur",Q5,Mënsch,PER
Q77955,Juliane Schenk,Badmintonspillerin,Q5,Mënsch,PER
Q77968,Ben Becker,däitsche Schauspiller,Q5,Mënsch,PER
Q77969,Hellmuth Karasek,"däitsche Journalist, Auteur, Film- a Literaturkritiker",Q5,Mënsch,PER
Q77985,Johann Friedrich Alberti,däitschen Organist,Q5,Mënsch,PER
Q77987,Carola Höhn,däitsch Schauspillerin,Q5,Mënsch,PER
Q77989,Karl-Heinz Narjes,däitsche Politiker,Q5,Mënsch,PER
Q78004,Hannelore Rönsch,däitsch Politikerin,Q5,Mënsch,PER
Q78006,Dieter Hallervorden,"däitsche Komiker, Kabarettist, Schauspiller a Sänger",Q5,Mënsch,PER
Q78019,Karl Wilhelm Valentiner,däitschen Astronom,Q5,Mënsch,PER
Q78089,Karl Bechert,däitsche Politiker,Q5,Mënsch,PER
Q78100,Christian Gerthsen,däitsche Physiker,Q5,Mënsch,PER
Q78109,Gerd Bucerius,däitsche Politiker,Q5,Mënsch,PER
Q78119,Joachim Fuchsberger,däitsche Schauspiller an Entertainer,Q5,Mënsch,PER
Q78131,Ulrich Junghanns,däitsche Politiker,Q5,Mënsch,PER
Q78173,Robert Tillmanns,däitsche Politiker,Q5,Mënsch,PER
Q78197,Annett Renneberg,däitsch Schauspillerin a Sängerin,Q5,Mënsch,PER
Q78198,Alexander Radwan,däitsche Politiker,Q5,Mënsch,PER
Q78227,Eugène Ricklin,franséische Politiker,Q5,Mënsch,PER
Q78230,Minna Wagner,däitsch Schauspillerin,Q5,Mënsch,PER
Q78231,Charles Hueber,franséische Politiker,Q5,Mënsch,PER
Q78325,Cajus Julius Caesar,däitsche Politiker,Q5,Mënsch,PER
Q78330,Annette Groth,däitsch Politikerin,Q5,Mënsch,PER
Q78341,Bernd Neumann,däitsche Politiker,Q5,Mënsch,PER
Q78398,Otto II.,Grof vu Geldern,Q5,Mënsch,PER
Q78400,Margot Trooger,däitsch Schauspillerin,Q5,Mënsch,PER
Q78408,Fritz Kuhn,däitsche Politiker,Q5,Mënsch,PER
Q78425,Hermann Ehlers,däitsche Politiker,Q5,Mënsch,PER
Q78427,Johannes Bayer,daitschen Astronom a Jurist,Q5,Mënsch,PER
Q78430,Ulrich Roski,däitsche Liddermécher,Q5,Mënsch,PER
Q78441,Irm Hermann,däitsch Schauspillerin,Q5,Mënsch,PER
Q78469,Romy Schneider,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q78476,Georg Trakl,éisträicheschen Dichter,Q5,Mënsch,PER
Q78486,Johann Palisa,éisträicheschen Astronom,Q5,Mënsch,PER
Q78487,Robert Musil,éisträichesche Schrëftsteller,Q5,Mënsch,PER
Q78489,Niki Lauda,"éisträichesche Formel-1-Weltmeeschter, Entreprener a Pilot",Q5,Mënsch,PER
Q78496,Konrad Lorenz,éisträichesche Verhalensfuerscher an Nobelpräisdréier,Q5,Mënsch,PER
Q78505,Peter Lorre,éisträichesch-US-amerikanesche Schauspiller,Q5,Mënsch,PER
Q78506,Ingeborg Bachmann,éisträichesch Schrëftstellerin,Q5,Mënsch,PER
Q78508,Erich von Stroheim,US-amerikanesche Schauspiller a Regisseur,Q5,Mënsch,PER
Q78510,Walter Kohn,amerikanesche Physiker,Q5,Mënsch,PER
Q78517,Fritz Kreisler,éisträichesche Komponist,Q5,Mënsch,PER
Q78522,Carl Ditters von Dittersdorf,éisträichesche Komponist,Q5,Mënsch,PER
Q78524,Alexander von Zemlinsky,éisträichesche Komponist,Q5,Mënsch,PER
Q78561,Helmut Berger,éisträichesche Schauspiller,Q5,Mënsch,PER
Q78586,Leo Slezak,éisträichesche Schauspiller,Q5,Mënsch,PER
Q78598,Maria Elisabeth vun Éisträich,éisträichesch Äerzherzogin,Q5,Mënsch,PER
Q78640,Ferdinand Marian,éisträichesche Schauspiller,Q5,Mënsch,PER
Q78651,Hanns Hörbiger,éisträicheschen Ingenieur,Q5,Mënsch,PER
Q78652,Harald Kloser,"éisträichesche Filmkomponist, Filmproduzent an Dréibuchschreiwer",Q5,Mënsch,PER
Q78666,Gustav Ucicky,"éisträichesche Filmregisseur, Dréibuchauteur a Kameramann",Q5,Mënsch,PER
Q78667,Christian Berger,éisträichesche Kameramann,Q5,Mënsch,PER
Q78685,Gregor von Rezzori,éisträichesche Schrëftsteller a Schauspiller,Q5,Mënsch,PER
Q78804,Peter Wrolich,éisträichesche Vëlossportler,Q5,Mënsch,PER
Q78850,Edmund Weiss,éisträicheschen Astronom,Q5,Mënsch,PER
Q78866,Willi Forst,"éisträichesche Schauspiller, Dréibuchauteur, Sänger. Filmregisseur a -roduzent",Q5,Mënsch,PER
Q78869,Alexander Van der Bellen,éisträichesche Ekonomist a Politiker,Q5,Mënsch,PER
Q78870,Rosa Albach-Retty,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q78878,Lizzi Waldmüller,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q78880,Mady Christians,éisträichesch-amerikanesch Schauspillerin,Q5,Mënsch,PER
Q78919,Fritz Kortner,"éisträichesche Schauspiller, a Film- an Theaterregisseur",Q5,Mënsch,PER
Q78920,Harald Reinl,däitsche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q78922,Leopold Hager,éisträichesche Museker an Dirigent,Q5,Mënsch,PER
Q78923,Joseph de Ferraris,Militär an der éisträichescher Arméi a Kartograph,Q5,Mënsch,PER
Q78924,Bernhard Wicki,éisträichesch-Schwäizer Schauspiller a Filmregisseur,Q5,Mënsch,PER
Q78925,Edwin Salpeter,éisträicheschen Astronom an Astrophysiker,Q5,Mënsch,PER
Q78926,Viktor Kaplan,éisträicheschen Ingenieur,Q5,Mënsch,PER
Q78928,Karlheinz Böhm,éisträichesche Schauspiller,Q5,Mënsch,PER
Q78929,Karl Ludwig von Littrow,éisträicheschen Astronom,Q5,Mënsch,PER
Q78931,Franz Stangl,éisträicheschen Nationalsozialist,Q5,Mënsch,PER
Q78933,Chakuza,éisträichesche Rapper,Q5,Mënsch,PER
Q78936,Hilde Körber,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q78938,Wilma Neruda,mieresch Violonistin,Q5,Mënsch,PER
Q78955,Johannes vu Gmunden,"De Johannes vu Gmunden (Johannes de Gamundia, Johannes von Gmünd), gebuer ëm 1380/84 zu Gmunden, Ueweréisträich a gestuerwen den 23. Februar 1442 zu Wien, war en éisträicheschen Humanist, Mathematiker an Astronom",Q5,Mënsch,PER
Q78972,Theodor von Oppolzer,éisträicheschen Astronom,Q5,Mënsch,PER
Q79016,Leontine Sagan,éisträichesch-ungaresch Regisseurin,Q5,Mënsch,PER
Q79028,Anna von Mildenburg,éisträichesch Sopranistin,Q5,Mënsch,PER
Q79044,Oskar Homolka,éisträichesch-US-amerikanesche Schauspiller,Q5,Mënsch,PER
Q79047,Paul Richter,éisträichesche Schauspiller,Q5,Mënsch,PER
Q79051,Werner Pochath,éisträichesche Schauspiller,Q5,Mënsch,PER
Q79065,Nadia Gray,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q79070,Max Margules,éisträichesche Meteorolog,Q5,Mënsch,PER
Q79075,Eva Mattes,däitsch Schauspillerin,Q5,Mënsch,PER
Q79076,O. W. Fischer,éisträicheschen Filmregisseur Theater- a Filmschauspiller,Q5,Mënsch,PER
Q79090,Wilhem von Engerth,éisträicheschen Architekt an Ingenieur,Q5,Mënsch,PER
Q79095,Agnes Esterházy,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q79104,Georg Christoph Wagenseil,éisträichesche Komponist,Q5,Mënsch,PER
Q79118,Rudolf König,éisträicheschen Amateurastronom,Q5,Mënsch,PER
Q79159,Karl Franz Anton von Schreibers,éisträicheschen Naturwëssenschaftler,Q5,Mënsch,PER
Q79178,Grete Wiesenthal,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q79191,Jelena Karleuša,serbesch Popsängerin,Q5,Mënsch,PER
Q79822,Adam Mickiewicz,polneschen Dichter,Q5,Mënsch,PER
Q79904,Jerome David Salinger,US-amerikanesche Schrëftsteller,Q5,Mënsch,PER
Q79969,Emma Goldman,"litauesch-US-amerikanesch Anarchistin, Feministin a Schrëftsteller",Q5,Mënsch,PER
Q79972,James I.,Kinnek vun England a vun Irland,Q5,Mënsch,PER
Q80048,Al Capone,US-amerikanesche Gangsterboss,Q5,Mënsch,PER
Q80064,Elias Canetti,bulgaresch-brittesche Schrëftsteller,Q5,Mënsch,PER
Q80095,Kenzaburō Ōe,japanesche Schrëftsteller,Q5,Mënsch,PER
Q80128,Federico Marchetti,italieenesche Foussballspiller,Q5,Mënsch,PER
Q80137,Emily Brontë,brittesch Schrëftstellerin,Q5,Mënsch,PER
Q80321,Halldór Kiljan Laxness,islännesche Schrëftsteller,Q5,Mënsch,PER
Q80393,Brian Holm,Dänesche Vëlossportler,Q5,Mënsch,PER
Q80405,Julianne Moore,US-amerikanesch Schauspillerin,Q5,Mënsch,PER
Q80468,Robert Haskell,amerikanesche Politiker,Q5,Mënsch,PER
Q80504,Nicolae Ceaușescu,rumänesche Politiker,Q5,Mënsch,PER
Q80510,Alla Pugatschowa,russesch Sängerin,Q5,Mënsch,PER
Q80513,Helleg Caecilia,chrëschtlech Helleg a Märtyrerin,Q5,Mënsch,PER
Q80596,Arthur Miller,US-amerikanesche Schrëftsteller,Q5,Mënsch,PER
Q80612,Anaximenes vu Milet,Philosoph an Astronom,Q5,Mënsch,PER
Q80621,Edvard Grieg,norwegesche Komponist a Museker,Q5,Mënsch,PER
Q80714,Godefroi I.,Grof vu Château-Porcien a vun Namouer,Q5,Mënsch,PER
Q80732,Tenzing Norgay,nepaleeseschen Alpinist,Q5,Mënsch,PER
Q80739,Charlton Heston,"US-amerikanesche Schauspiller, Filmregisseur, a Waffelobbyist",Q5,Mënsch,PER
Q80765,Daniel F. Davis,amerikanesche Politiker,Q5,Mënsch,PER
Q80766,Joshua Lawrence Chamberlain,amerikanesche Politiker,Q5,Mënsch,PER
Q80769,Seldon Connor,amerikanesche Politiker,Q5,Mënsch,PER
Q80871,Gabriela Mistral,"chileenesch Dichterin, Schrëftstellerin a Politikerin",Q5,Mënsch,PER
Q80900,Pearl S. Buck,US-amerikanesch Schrëftstellerin an Literaturnobelpräisdréierin,Q5,Mënsch,PER
Q80938,John Travolta,"US-amerikanesche Schauspiller, Sänger, Dänzer, Produzent an Auteur",Q5,Mënsch,PER
Q80956,Svante August Arrhenius,schweedesche Physiker a Cheemiker,Q5,Mënsch,PER
Q80966,Cate Blanchett,australesch Schauspillerin,Q5,Mënsch,PER
Q80976,Philip Mountbatten,Prënz Consort vum Vereenegte Kinnekräich vun 1952 bis 2021,Q5,Mënsch,PER
Q81000,Richard II. vun England,Kinnek vun England (1377-1399),Q5,Mënsch,PER
Q81082,Henri Poincaré,"franséische Mathematiker, theoreetesche Physiker a Philosoph",Q5,Mënsch,PER
Q81130,Anders Celsius,"schweedeschen Astronom, Mathematiker a Physiker",Q5,Mënsch,PER
Q81212,Pippin de Jéngeren,Kinnek vun de Franken,Q5,Mënsch,PER
Q81328,Harrison Ford,US-amerikanesche Schauspiller,Q5,Mënsch,PER
Q81447,Aldous Huxley,brittesche Schrëftsteller,Q5,Mënsch,PER
Q81506,Charles I. vun England,"Kinnek vun England, vu Schottland a vun Irland",Q5,Mënsch,PER
Q81520,Pierce Brosnan,Iresche Schauspiller,Q5,Mënsch,PER
Q81731,Murasaki Shikibu,japanesch Schrëftstellerin an Dichterin,Q5,Mënsch,PER
Q81752,Anton Bruckner,éisträichesche Komponist,Q5,Mënsch,PER
Q81819,Monica Bellucci,italieenesch Schauspillerin a Mannequin,Q5,Mënsch,PER
Q81923,Ségolène Royal,franséisch Politikerin,Q5,Mënsch,PER
Q82104,Ian Fleming,englesche Schrëftsteller a Journalist,Q5,Mënsch,PER
Q82199,Hande Yener,tierkesch Sängerin,Q5,Mënsch,PER
Q82209,Ulysse Pastre,franséische Politiker,Q5,Mënsch,PER
Q82221,Stuyvesant Wainwright,amerikanesche Politiker,Q5,Mënsch,PER
Q82222,Little Richard,US-amerikanesche Museker a Songwriter,Q5,Mënsch,PER
Q82239,Elbert S. Martin,amerikanesche Politiker,Q5,Mënsch,PER
Q82258,Michel Bechet,lëtzebuergesche Foussballspiller,Q5,Mënsch,PER
Q82259,Joseph Berchem,lëtzebuergesche Foussballspiller,Q5,Mënsch,PER
Q82284,Frank McHugh,amerikanesche Schauspiller,Q5,Mënsch,PER
Q82291,Charles Despiau,franséische Sculpteur,Q5,Mënsch,PER
Q82409,Samuel Taylor Coleridge,"engleschen Dichter, Literaturkritiker a Philosoph",Q5,Mënsch,PER
Q82423,George J. Hochbrueckner,amerikanesche Politiker,Q5,Mënsch,PER
Q82436,Felix Grucci,amerikanesche Politiker,Q5,Mënsch,PER
Q82439,William McComas,amerikanesche Politiker,Q5,Mënsch,PER
Q82476,William Carney,amerikanesche Politiker,Q5,Mënsch,PER
Q82481,William S. Morgan,amerikanesche Politiker,Q5,Mënsch,PER
Q82484,James G. Clinton,amerikanesche Politiker,Q5,Mënsch,PER
Q82652,Felipe Massa,brasilianesche Formel-1-Pilot,Q5,Mënsch,PER
Q82730,Eugène Janvier de La Motte,franséische Politiker,Q5,Mënsch,PER
Q82746,Tanya Lopert,franséisch Schauspillerin,Q5,Mënsch,PER
Q82891,Heikki Kovalainen,finnesche Formel-1-Pilot,Q5,Mënsch,PER
Q82964,Robert Pferdmenges,däitsche Politiker,Q5,Mënsch,PER
Q82999,Melanie Klein,éisträichesch-brittesch Psychoanalytikerin,Q5,Mënsch,PER
Q83007,Christine Mailliet,lëtzebuergesch Schwëmmerin,Q5,Mënsch,PER
Q83008,Sascha Palgen,lëtzebuergeschen Turner,Q5,Mënsch,PER
Q83029,Gregor XIII.,226. Poopst kathoulescher Kierch,Q5,Mënsch,PER
Q83041,Anaxagoras,algriichesche Philosoph,Q5,Mënsch,PER
Q83158,Jean Cocteau,"franséische Schrëftsteller, Regisseur, Moler a Choreograph",Q5,Mënsch,PER
Q83233,Jacques-Yves Cousteau,franséische Mieresfuerscher,Q5,Mënsch,PER
Q83235,Horatio Nelson,britteschen Admirol,Q5,Mënsch,PER
Q83287,Selena Gomez,amerikanesch Schauspillerin,Q5,Mënsch,PER
Q83321,Giacomo Casanova,italieenesche Schrëftsteller,Q5,Mënsch,PER
Q83325,Pamela Anderson,kanadesch-US-amerikanesch Schauspillerin a Pin-Up-Girl,Q5,Mënsch,PER
Q83338,Robin Williams,US-amerikanesche Schauspiller (1951–2014),Q5,Mënsch,PER
Q83359,James Dean,US-amerikanesche Schauspiller,Q5,Mënsch,PER
Q83396,Eleanor Roosevelt,US-amerikanesch Politikerin,Q5,Mënsch,PER
Q83410,Cary Grant,brittesch-US-amerikanesche Schauspiller,Q5,Mënsch,PER
Q83456,John Terry,englesche Foussballspiller,Q5,Mënsch,PER
Q83476,Alfred de Groussen,Kinnek vum südlechen angelsächsesche Kinnekräich,Q5,Mënsch,PER
Q83488,Mesut Özil,däitsche Foussballspiller,Q5,Mënsch,PER
Q83568,Peter J. Biondi,amerikanesche Politiker,Q5,Mënsch,PER
Q83578,Asger Jorn,dänesche Moler,Q5,Mënsch,PER
Q83660,Walram III. vu Limburg,Grof vu Lëtzebuerg,Q5,Mënsch,PER
Q83678,Heinrich VI. vu Lëtzebuerg,Grof vu Lëtzebuerg (1281-1288),Q5,Mënsch,PER
Q83694,Carmen Argenziano,amerikanesche Schauspiller,Q5,Mënsch,PER
Q83812,Edward G. Robinson,amerikanesche Schauspiller,Q5,Mënsch,PER
Q83859,John Milius,amerikanesche Regisseur,Q5,Mënsch,PER
Q84001,Edgar A. Sharp,amerikanesche Politiker,Q5,Mënsch,PER
Q84148,Alfred Brendel,éisträichesche Pianist an Auteur,Q5,Mënsch,PER
Q84190,Fred Sinowatz,éisträicheschen Historiker a Politiker,Q5,Mënsch,PER
Q84199,Michael Haneke,éisträichesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q84207,Volker Zotz,däitsch-éisträichesche Philosoph,Q5,Mënsch,PER
Q84208,Johannes Mario Simmel,éisträichesche Schrëftsteller,Q5,Mënsch,PER
Q84232,Veronica Lake,US-amerikanesch Schauspillerin,Q5,Mënsch,PER
Q84246,Eduard Hanslick,éisträichesche Musekskritiker,Q5,Mënsch,PER
Q84289,Georg vo Peuerbach,éisträichesche Mathematiker an Astronom,Q5,Mënsch,PER
Q84330,Harald Leipnitz,däitsche Schauspiller,Q5,Mënsch,PER
Q84348,Eberhard Gienger,däitsche Politiker,Q5,Mënsch,PER
Q84365,Maria Schell,Schwäizer-éisträichesch Schauspillerin,Q5,Mënsch,PER
Q84385,Walter Arendt,däitsche Politiker,Q5,Mënsch,PER
Q84388,Volker Rühe,däitsche Politiker,Q5,Mënsch,PER
Q84390,Heidemarie Wieczorek-Zeul,däitsch Politikerin,Q5,Mënsch,PER
Q84405,Karl Landsteiner,éisträichesch-amerikanesche Patholog a Serolog,Q5,Mënsch,PER
Q84489,Oskar Werner,éisträichesche Schauspiller,Q5,Mënsch,PER
Q84524,Paula Wessely,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q84567,Claudia Lichtenberg,däitsch Vëlossportlerin,Q5,Mënsch,PER
Q84692,Johann Georg Hagen,éisträicheschen Astronom,Q5,Mënsch,PER
Q84698,Wolfgang Wodarg,däitsche Politiker,Q5,Mënsch,PER
Q84707,Sabine Petzl,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q84739,Helga Anders,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q84826,Suzanne von Borsody,däitsch Schauspillerin,Q5,Mënsch,PER
Q84840,Hertha Feiler,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q84855,Wilhelm Thiele,éisträichesch-US-amerikanesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q84908,Katharina Böhm,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q84926,Robert Hoffmann,éisträichesche Schauspiller,Q5,Mënsch,PER
Q84942,Herbert Hupka,däitsche Politiker,Q5,Mënsch,PER
Q84973,Heidemarie Hatheyer,éisträichesch Schaupillerin,Q5,Mënsch,PER
Q84979,Sieghardt Rupp,éisträichesche Schauspiller,Q5,Mënsch,PER
Q84988,Sissy Höfferer,éisträichesch Schaupillerin,Q5,Mënsch,PER
Q85013,Henry van Lyck,däitsche Schauspiller,Q5,Mënsch,PER
Q85019,Gottfried Reinhardt,däitsch-US-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q85024,Robert A. Stemmle,"däitschen Auteur, Filmregisseur a Filmproduzent",Q5,Mënsch,PER
Q85043,Katia Polletin,éisträichesch Schaupillerin,Q5,Mënsch,PER
Q85153,Johann Gabriel Doppelmayr,däitschen Astronom,Q5,Mënsch,PER
Q85173,Rolf Kauka,däitsche Comicsediteur,Q5,Mënsch,PER
Q85174,Leon Askin,éisträichesch-US-amerikanesche Schauspiller an Theaterregisseur,Q5,Mënsch,PER
Q85247,Mona Seefried,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q85257,Gusti Wolf,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q85271,Marianne Zoff,éisträichesch Operesängerin a Schauspillerin,Q5,Mënsch,PER
Q85310,Robert Freitag,Schwäizer Schauspiller,Q5,Mënsch,PER
Q85331,Wilma Lipp,éisträichesch Sopranistin,Q5,Mënsch,PER
Q85334,Hanns Schwarz,däitsche Filmregisseur,Q5,Mënsch,PER
Q85349,Eduard von Borsody,"éisträichesche Kameramann, Filmediteur, Filmregisseur an Dréibuchauteur",Q5,Mënsch,PER
Q85436,Walther Reyer,éisträichesche Schauspiller,Q5,Mënsch,PER
Q85467,Josef Meinrad,éisträichesche Schauspiller,Q5,Mënsch,PER
Q85474,Ilka Grüning,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q85490,Werner Finck,däitsche Schauspiller,Q5,Mënsch,PER
Q85528,Albert Deß,däitsche Politiker,Q5,Mënsch,PER
Q85547,Günter Lamprecht,däitsche Schauspiller,Q5,Mënsch,PER
Q85561,Ulrich Stockmann,däitsche Politiker,Q5,Mënsch,PER
Q85569,Ruth Hieronymi,däitsch Politikerin,Q5,Mënsch,PER
Q85587,Gertrud Fussenegger,éisträichesch Schrëftstellerin,Q5,Mënsch,PER
Q85662,Dagmar Wöhrl,däitsch Politikerin,Q5,Mënsch,PER
Q85689,Tala Birell,éisträichesch Schauspillerin,Q5,Mënsch,PER
Q85707,Hans J. Salter,éisträichesche Komponist,Q5,Mënsch,PER
Q85773,Anja Weisgerber,däitsch Politikerin,Q5,Mënsch,PER
Q85786,Dieter Haack,däitsche Politiker,Q5,Mënsch,PER
Q85796,Luc Jochimsen,däitsch Politikerin,Q5,Mënsch,PER
Q85806,Christian Lindner,däitsche Politiker,Q5,Mënsch,PER
