id,label_lb,description_lb,class_id,class_label_lb,ner_tag
Q31940,76,17. Abrëll 1970,Q577,Joer,DATE
Q31941,14,11. Dezember 2015,Q577,Joer,DATE
Q31942,127,12. Dezember 1942,Q577,Joer,DATE
Q31943,29,29. Mäerz 1969,Q577,Joer,DATE
Q31944,128,5. Abrëll 1943,Q577,Joer,DATE
Q31945,153,29. Juni 2014,Q577,Joer,DATE
Q31946,136,28. September 1912,Q577,Joer,DATE
Q31947,93,2. Mäerz 1902,Q577,Joer,DATE
Q31948,34,14. Oktober 1956,Q577,Joer,DATE
Q31949,146,30. Mee 1969,Q577,Joer,DATE
Q31950,94,8. Juli 1975,Q577,Joer,DATE
Q31951,175,13. Januar 1998,Q577,Joer,DATE
Q31952,196,1. Januar 1931,Q577,Joer,DATE
Q31953,198,7. Juli 1984,Q577,Joer,DATE
Q31954,5,5. Februar 1913,Q577,Joer,DATE
Q31955,18,23. Mee 2005,Q577,Joer,DATE
Q31956,68,23. Juni 1902,Q577,Joer,DATE
Q31957,11,17. September 1938,Q577,Joer,DATE
Q31958,102,7. November 1910,Q577,Joer,DATE
Q31959,74,26. November 1990,Q577,Joer,DATE
Q31960,183,14. Oktober 2012,Q577,Joer,DATE
Q31961,197,26. November 1989,Q577,Joer,DATE
Q31962,109,17. Juli 1974,Q577,Joer,DATE
Q31963,22,7. Mäerz 1972,Q577,Joer,DATE
Q31964,138,7. Dezember 2014,Q577,Joer,DATE
Q31965,158,21. Juni 1996,Q577,Joer,DATE
Q31966,72,26. Mee 1927,Q577,Joer,DATE
Q31967,80,1. Januar 1915,Q577,Joer,DATE
Q31968,131,7. Mäerz 1914,Q577,Joer,DATE
Q31969,40,17. Juni 1936,Q577,Joer,DATE
Q31970,84,30. Mäerz 1996,Q577,Joer,DATE
Q31971,151,9. Februar 1970,Q577,Joer,DATE
Q31972,196,24. Oktober 2013,Q577,Joer,DATE
Q31973,175,7. August 2016,Q577,Joer,DATE
Q31974,17,27. Mee 2015,Q577,Joer,DATE
Q31975,179,28. August 1955,Q577,Joer,DATE
Q31976,187,2. Juli 1978,Q577,Joer,DATE
Q31977,15,27. Oktober 1942,Q577,Joer,DATE
Q31978,23,14. November 1943,Q577,Joer,DATE
Q31979,30,17. Dezember 1977,Q577,Joer,DATE
Q31980,157,8. Mee 1981,Q577,Joer,DATE
Q31981,15,30. Mäerz 2009,Q577,Joer,DATE
Q31982,171,1. Juli 1955,Q577,Joer,DATE
Q31983,190,28. Januar 2018,Q577,Joer,DATE
Q31984,31,9. Juli 1931,Q577,Joer,DATE
Q31985,182,11. Abrëll 1902,Q577,Joer,DATE
Q31986,180,15. August 1924,Q577,Joer,DATE
Q31987,42,14. Januar 1902,Q577,Joer,DATE
Q31988,89,26. Januar 1989,Q577,Joer,DATE
Q31989,133,4. November 1993,Q577,Joer,DATE
Q31990,43,9. Juli 1946,Q577,Joer,DATE
Q31991,33,22. September 1966,Q577,Joer,DATE
Q31992,188,23. Mäerz 1948,Q577,Joer,DATE
Q31993,198,8. Mäerz 1921,Q577,Joer,DATE
Q31994,86,8. Abrëll 1905,Q577,Joer,DATE
Q31995,70,13. Januar 1977,Q577,Joer,DATE
Q31996,17,30. Dezember 1993,Q577,Joer,DATE
Q31997,183,8. Mäerz 1947,Q577,Joer,DATE
Q31998,161,21. Juni 2003,Q577,Joer,DATE
Q31999,128,30. Oktober 1913,Q577,Joer,DATE
Q32000,131,4. September 1981,Q577,Joer,DATE
Q32001,15,14. August 1964,Q577,Joer,DATE
Q32002,146,24. August 1989,Q577,Joer,DATE
Q32003,95,11. Dezember 1929,Q577,Joer,DATE
Q32004,66,24. Mäerz 1928,Q577,Joer,DATE
Q32005,147,19. Juni 1918,Q577,Joer,DATE
Q32006,186,16. Dezember 2020,Q577,Joer,DATE
Q32007,59,11. September 1920,Q577,Joer,DATE
Q32008,1,20. Abrëll 1991,Q577,Joer,DATE
Q32009,4,27. November 1907,Q577,Joer,DATE
Q32010,12,18. November 1943,Q577,Joer,DATE
Q32011,94,25. August 1984,Q577,Joer,DATE
Q32012,39,19. September 1968,Q577,Joer,DATE
Q32013,10,11. Februar 1932,Q577,Joer,DATE
Q32014,183,15. Mäerz 1999,Q577,Joer,DATE
Q32015,108,27. August 2017,Q577,Joer,DATE
Q32016,83,14. Abrëll 1940,Q577,Joer,DATE
Q32017,107,19. Juli 1944,Q577,Joer,DATE
Q32018,70,29. Mee 1957,Q577,Joer,DATE
Q32019,147,23. Dezember 1913,Q577,Joer,DATE
Q32020,31,23. November 1966,Q577,Joer,DATE
Q32021,173,30. Januar 1990,Q577,Joer,DATE
Q32022,46,14. Juni 1909,Q577,Joer,DATE
Q32023,133,18. Januar 1940,Q577,Joer,DATE
Q32024,103,29. Mäerz 1908,Q577,Joer,DATE
Q32025,120,15. Mee 1912,Q577,Joer,DATE
Q32026,199,28. August 1950,Q577,Joer,DATE
Q32027,84,1. Oktober 1955,Q577,Joer,DATE
Q32028,142,3. Juli 1915,Q577,Joer,DATE
Q32029,3,15. Dezember 1981,Q577,Joer,DATE
Q32030,52,13. Mäerz 1966,Q577,Joer,DATE
Q32031,145,27. Abrëll 1952,Q577,Joer,DATE
Q32032,190,14. Juli 1954,Q577,Joer,DATE
Q32033,63,26. September 2011,Q577,Joer,DATE
Q32034,95,30. Mäerz 1983,Q577,Joer,DATE
Q32035,127,3. Mäerz 2006,Q577,Joer,DATE
Q32036,188,25. Januar 1935,Q577,Joer,DATE
Q32037,195,26. Januar 1998,Q577,Joer,DATE
Q32038,39,26. Dezember 1943,Q577,Joer,DATE
Q32039,105,22. Februar 1901,Q577,Joer,DATE
Q32040,60,16. Abrëll 1904,Q577,Joer,DATE
Q32041,89,3. Mäerz 1997,Q577,Joer,DATE
Q32042,178,9. Februar 2014,Q577,Joer,DATE
Q32043,86,21. September 1901,Q577,Joer,DATE
Q32044,195,6. Abrëll 1900,Q577,Joer,DATE
Q32045,97,10. Dezember 2017,Q577,Joer,DATE
Q32046,27,7. Mäerz 1955,Q577,Joer,DATE
Q32047,136,26. Oktober 1936,Q577,Joer,DATE
Q32048,108,26. September 1942,Q577,Joer,DATE
Q32049,16,14. Abrëll 1988,Q577,Joer,DATE
Q32050,183,19. Juli 1925,Q577,Joer,DATE
Q32051,24,18. Mäerz 1950,Q577,Joer,DATE
Q32052,60,18. November 1907,Q577,Joer,DATE
Q32053,106,5. Abrëll 1993,Q577,Joer,DATE
Q32054,118,2. November 1966,Q577,Joer,DATE
Q32055,149,28. Mäerz 1915,Q577,Joer,DATE
Q32056,130,24. Februar 1917,Q577,Joer,DATE
Q32057,164,16. Dezember 1923,Q577,Joer,DATE
Q32058,20,5. Oktober 1970,Q577,Joer,DATE
Q32059,146,16. Mäerz 2006,Q577,Joer,DATE
Q32060,112,6. Mäerz 1911,Q577,Joer,DATE
Q32061,34,11. November 2018,Q577,Joer,DATE
Q32062,75,27. Juni 1942,Q577,Joer,DATE
Q32063,81,31. Oktober 1946,Q577,Joer,DATE
Q32064,180,5. Juli 1970,Q577,Joer,DATE
Q32065,82,17. Juli 1958,Q577,Joer,DATE
Q32066,70,28. Mäerz 1981,Q577,Joer,DATE
Q32067,20,1. Dezember 1941,Q577,Joer,DATE
Q32068,35,16. Mee 1936,Q577,Joer,DATE
Q32069,28,30. November 2004,Q577,Joer,DATE
Q32070,28,20. November 1927,Q577,Joer,DATE
Q32071,116,30. Juni 1929,Q577,Joer,DATE
Q32072,81,17. August 1983,Q577,Joer,DATE
Q32073,31,10. Dezember 1972,Q577,Joer,DATE
Q32074,92,29. Februar 1996,Q577,Joer,DATE
Q32075,116,4. Abrëll 1937,Q577,Joer,DATE
Q32076,119,28. Abrëll 1955,Q577,Joer,DATE
Q32077,31,21. Juli 1947,Q577,Joer,DATE
Q32078,41,23. Mäerz 1916,Q577,Joer,DATE
Q32079,78,6. Februar 2023,Q577,Joer,DATE
Q32080,11,2. Abrëll 2008,Q577,Joer,DATE
Q32081,84,1. August 1938,Q577,Joer,DATE
Q32082,24,13. August 1926,Q577,Joer,DATE
Q32083,92,16. Juli 1944,Q577,Joer,DATE
Q32084,132,6. Februar 1971,Q577,Joer,DATE
Q32085,174,14. Oktober 1908,Q577,Joer,DATE
Q32086,67,15. August 1953,Q577,Joer,DATE
Q32087,8,14. Mäerz 1931,Q577,Joer,DATE
Q32088,116,24. Juli 1972,Q577,Joer,DATE
Q32089,192,3. Oktober 1999,Q577,Joer,DATE
Q32090,64,16. September 1998,Q577,Joer,DATE
Q32091,119,30. Dezember 1916,Q577,Joer,DATE
Q32092,36,15. Abrëll 1918,Q577,Joer,DATE
Q32093,4,17. Oktober 1921,Q577,Joer,DATE
Q32094,200,25. Januar 1911,Q577,Joer,DATE
Q32095,34,20. November 1939,Q577,Joer,DATE
Q32096,103,21. Juli 1935,Q577,Joer,DATE
Q32097,176,17. Oktober 1966,Q577,Joer,DATE
Q32098,166,4. Februar 2013,Q577,Joer,DATE
Q32099,150,30. Januar 1915,Q577,Joer,DATE
Q32100,67,2. Mäerz 2005,Q577,Joer,DATE
Q32101,6,16. Juni 1913,Q577,Joer,DATE
Q32102,51,28. Juli 1911,Q577,Joer,DATE
Q32103,114,29. November 2015,Q577,Joer,DATE
Q32104,24,10. Februar 1923,Q577,Joer,DATE
Q32105,32,29. Juni 1959,Q577,Joer,DATE
Q32106,119,31. August 1907,Q577,Joer,DATE
Q32107,44,1. Februar 1909,Q577,Joer,DATE
Q32108,111,22. Dezember 2002,Q577,Joer,DATE
Q32109,128,16. November 1970,Q577,Joer,DATE
Q32110,98,17. Abrëll 1905,Q577,Joer,DATE
Q32111,110,4. August 2022,Q577,Joer,DATE
Q32112,91,4. Januar 1931,Q577,Joer,DATE
Q32113,48,12. Juli 1938,Q577,Joer,DATE
Q32114,72,5. Mee 1949,Q577,Joer,DATE
Q32115,39,11. Januar 1980,Q577,Joer,DATE
Q32116,158,21. Mäerz 1906,Q577,Joer,DATE
Q32117,158,6. Februar 2011,Q577,Joer,DATE
Q32118,166,7. Februar 1944,Q577,Joer,DATE
Q32119,128,14. Dezember 1952,Q577,Joer,DATE
Q32120,141,4. Dezember 1973,Q577,Joer,DATE
Q32121,16,14. Dezember 1985,Q577,Joer,DATE
Q32122,72,28. September 1915,Q577,Joer,DATE
Q32123,36,22. September 1968,Q577,Joer,DATE
Q32124,52,23. Mäerz 1975,Q577,Joer,DATE
Q32125,135,24. Abrëll 2015,Q577,Joer,DATE
Q32126,162,15. September 1944,Q577,Joer,DATE
Q32127,5,20. Juli 1997,Q577,Joer,DATE
Q32128,183,19. August 1968,Q577,Joer,DATE
Q32129,123,8. Juni 1964,Q577,Joer,DATE
Q32130,125,14. September 1997,Q577,Joer,DATE
Q32131,145,24. September 1961,Q577,Joer,DATE
Q32132,83,22. Februar 1990,Q577,Joer,DATE
Q32133,70,8. September 1969,Q577,Joer,DATE
Q32134,7,7. Abrëll 1932,Q577,Joer,DATE
Q32135,153,20. Mäerz 1957,Q577,Joer,DATE
Q32136,8,20. Abrëll 1939,Q577,Joer,DATE
Q32137,15,30. Mee 1950,Q577,Joer,DATE
Q32138,136,20. August 1984,Q577,Joer,DATE
Q32139,197,19. Februar 1964,Q577,Joer,DATE
Q32140,60,14. Oktober 2004,Q577,Joer,DATE
Q32141,26,23. August 1928,Q577,Joer,DATE
Q32142,169,22. Juni 1944,Q577,Joer,DATE
Q32143,69,10. Abrëll 1943,Q577,Joer,DATE
Q32144,189,5. Oktober 1995,Q577,Joer,DATE
Q32145,196,13. Januar 1910,Q577,Joer,DATE
Q32146,148,16. Mee 1939,Q577,Joer,DATE
Q32147,91,11. September 1969,Q577,Joer,DATE
Q32148,46,4. Mäerz 1931,Q577,Joer,DATE
Q32149,152,12. Juni 1942,Q577,Joer,DATE
Q32150,189,22. Januar 1957,Q577,Joer,DATE
Q32151,152,18. Mee 1964,Q577,Joer,DATE
Q32152,181,23. Januar 1905,Q577,Joer,DATE
Q32153,146,7. Februar 1963,Q577,Joer,DATE
Q32154,37,16. Februar 2001,Q577,Joer,DATE
Q32155,49,14. Januar 2001,Q577,Joer,DATE
Q32156,139,27. Abrëll 1988,Q577,Joer,DATE
Q32157,45,16. Juni 1955,Q577,Joer,DATE
Q32158,10,1. Januar 1988,Q577,Joer,DATE
Q32159,15,13. Mäerz 1916,Q577,Joer,DATE
Q32160,155,28. September 1941,Q577,Joer,DATE
Q32161,6,6. Abrëll 1939,Q577,Joer,DATE
Q32162,123,18. Juni 1994,Q577,Joer,DATE
Q32163,85,14. Februar 1900,Q577,Joer,DATE
Q32164,52,12. Mäerz 2010,Q577,Joer,DATE
Q32165,88,1. Juni 1923,Q577,Joer,DATE
Q32166,83,5. November 1931,Q577,Joer,DATE
Q32167,6,9. September 1910,Q577,Joer,DATE
Q32168,151,4. Juli 1926,Q577,Joer,DATE
Q32169,199,2. Juni 1925,Q577,Joer,DATE
Q32170,135,27. November 1919,Q577,Joer,DATE
Q32171,19,22. Juni 1965,Q577,Joer,DATE
Q32172,181,13. Januar 1967,Q577,Joer,DATE
Q32173,102,22. Oktober 2018,Q577,Joer,DATE
Q32174,26,24. Februar 2005,Q577,Joer,DATE
Q32175,78,22. Mee 1960,Q577,Joer,DATE
Q32176,35,20. November 1957,Q577,Joer,DATE
Q32177,188,6. Abrëll 1928,Q577,Joer,DATE
Q32178,164,22. Mee 1978,Q577,Joer,DATE
Q32179,167,3. Juni 1987,Q577,Joer,DATE
Q32180,45,6. Dezember 1956,Q577,Joer,DATE
Q32181,178,1. November 2000,Q577,Joer,DATE
Q32182,92,13. Februar 2010,Q577,Joer,DATE
Q32183,171,22. Januar 1940,Q577,Joer,DATE
Q32184,45,4. September 2005,Q577,Joer,DATE
Q32185,79,23. November 1967,Q577,Joer,DATE
Q32186,76,16. Juli 2023,Q577,Joer,DATE
Q32187,46,7. November 1922,Q577,Joer,DATE
Q32188,180,28. Abrëll 1900,Q577,Joer,DATE
Q32189,101,14. Oktober 2002,Q577,Joer,DATE
Q32190,9,28. Oktober 2001,Q577,Joer,DATE
Q32191,155,2. September 1932,Q577,Joer,DATE
Q32192,157,5. Februar 1957,Q577,Joer,DATE
Q32193,164,21. August 1939,Q577,Joer,DATE
Q32194,27,23. Juni 2001,Q577,Joer,DATE
Q32195,37,11. Januar 1989,Q577,Joer,DATE
Q32196,191,4. Juni 1959,Q577,Joer,DATE
Q32197,61,18. Dezember 1913,Q577,Joer,DATE
Q32198,82,25. Mäerz 1962,Q577,Joer,DATE
Q32199,163,15. Februar 1930,Q577,Joer,DATE
Q32200,182,3. Dezember 1915,Q577,Joer,DATE
Q32201,164,22. Mäerz 2020,Q577,Joer,DATE
Q32202,115,30. Mäerz 1960,Q577,Joer,DATE
Q32203,68,17. Januar 1902,Q577,Joer,DATE
Q32204,64,16. August 1937,Q577,Joer,DATE
Q32205,90,1. Mäerz 1912,Q577,Joer,DATE
Q32206,28,20. Januar 1946,Q577,Joer,DATE
Q32207,13,25. Mäerz 1900,Q577,Joer,DATE
Q32208,113,1. Abrëll 1969,Q577,Joer,DATE
Q32209,43,20. Abrëll 1975,Q577,Joer,DATE
Q32210,127,16. Abrëll 1974,Q577,Joer,DATE
Q32211,90,15. Dezember 1967,Q577,Joer,DATE
Q32212,97,22. Dezember 1997,Q577,Joer,DATE
Q32213,123,15. Mäerz 1918,Q577,Joer,DATE
Q32214,167,21. September 2003,Q577,Joer,DATE
Q32215,58,19. Abrëll 2023,Q577,Joer,DATE
Q32216,116,9. Mäerz 1929,Q577,Joer,DATE
Q32217,9,24. Mäerz 1913,Q577,Joer,DATE
Q32218,6,1. Dezember 1952,Q577,Joer,DATE
Q32219,67,10. Mäerz 1957,Q577,Joer,DATE
Q32220,19,17. Oktober 1918,Q577,Joer,DATE
Q32221,44,1. Mee 1961,Q577,Joer,DATE
Q32222,42,16. Mee 1967,Q577,Joer,DATE
Q32223,141,17. Juni 1913,Q577,Joer,DATE
Q32224,87,15. September 1916,Q577,Joer,DATE
Q32225,158,3. August 2006,Q577,Joer,DATE
Q32226,181,14. August 1986,Q577,Joer,DATE
Q32227,111,25. Juli 1905,Q577,Joer,DATE
Q32228,43,13. Abrëll 2017,Q577,Joer,DATE
Q32229,112,21. Dezember 2008,Q577,Joer,DATE
Q32230,14,10. Mäerz 1928,Q577,Joer,DATE
Q32231,85,4. Mäerz 1918,Q577,Joer,DATE
Q32232,49,18. November 1936,Q577,Joer,DATE
Q32233,179,9. Juni 1973,Q577,Joer,DATE
Q32234,185,5. Juni 1999,Q577,Joer,DATE
Q32235,68,30. November 1996,Q577,Joer,DATE
Q32236,73,13. Juli 2018,Q577,Joer,DATE
Q32237,61,13. Mee 1953,Q577,Joer,DATE
Q32238,13,18. Mäerz 1917,Q577,Joer,DATE
Q32239,147,2. Juli 1970,Q577,Joer,DATE
Q32240,126,17. August 1998,Q577,Joer,DATE
Q32241,14,24. Juli 1927,Q577,Joer,DATE
Q32242,1,29. September 1964,Q577,Joer,DATE
Q32243,23,22. September 1976,Q577,Joer,DATE
Q32244,170,7. November 1952,Q577,Joer,DATE
Q32245,154,28. Februar 2012,Q577,Joer,DATE
Q32246,52,9. Mäerz 1986,Q577,Joer,DATE
Q32247,7,28. Mee 1917,Q577,Joer,DATE
Q32248,44,18. Februar 1937,Q577,Joer,DATE
Q32249,75,6. Juli 2014,Q577,Joer,DATE
Q32250,122,14. September 1914,Q577,Joer,DATE
Q32251,79,22. September 1920,Q577,Joer,DATE
Q32252,121,27. Abrëll 1971,Q577,Joer,DATE
Q32253,170,5. Oktober 1987,Q577,Joer,DATE
Q32254,24,21. Juli 1947,Q577,Joer,DATE
Q32255,140,4. Mäerz 2015,Q577,Joer,DATE
Q32256,48,14. Juli 1969,Q577,Joer,DATE
Q32257,98,29. Juli 1966,Q577,Joer,DATE
Q32258,48,14. Abrëll 1966,Q577,Joer,DATE
Q32259,12,27. Dezember 1979,Q577,Joer,DATE
Q32260,113,31. Mäerz 1947,Q577,Joer,DATE
Q32261,68,13. Juni 1983,Q577,Joer,DATE
Q32262,69,6. August 1940,Q577,Joer,DATE
Q32263,16,30. Mäerz 2001,Q577,Joer,DATE
Q32264,193,13. Februar 1927,Q577,Joer,DATE
Q32265,25,7. Oktober 2019,Q577,Joer,DATE
Q32266,172,19. Mee 1915,Q577,Joer,DATE
Q32267,139,8. September 1961,Q577,Joer,DATE
Q32268,194,14. Abrëll 1974,Q577,Joer,DATE
Q32269,59,25. Oktober 2005,Q577,Joer,DATE
Q32270,16,2. Mee 1999,Q577,Joer,DATE
Q32271,134,17. Juni 1969,Q577,Joer,DATE
Q32272,138,12. Februar 1975,Q577,Joer,DATE
Q32273,122,13. Abrëll 2023,Q577,Joer,DATE
Q32274,61,6. Oktober 2002,Q577,Joer,DATE
Q32275,77,16. Juni 1985,Q577,Joer,DATE
Q32276,102,3. Mäerz 1914,Q577,Joer,DATE
Q32277,129,26. Mäerz 1906,Q577,Joer,DATE
Q32278,133,30. Juni 2002,Q577,Joer,DATE
Q32279,174,17. Juli 2002,Q577,Joer,DATE
Q32280,38,19. Abrëll 2011,Q577,Joer,DATE
Q32281,194,1. August 1921,Q577,Joer,DATE
Q32282,45,28. Juli 1980,Q577,Joer,DATE
Q32283,55,30. Dezember 1929,Q577,Joer,DATE
Q32284,33,1. August 1934,Q577,Joer,DATE
Q32285,109,29. August 1907,Q577,Joer,DATE
Q32286,175,23. Januar 1914,Q577,Joer,DATE
Q32287,52,14. Februar 1978,Q577,Joer,DATE
Q32288,38,17. Juli 2012,Q577,Joer,DATE
Q32289,67,9. Oktober 2006,Q577,Joer,DATE
Q32290,187,17. Mee 1957,Q577,Joer,DATE
Q32291,23,10. Januar 1912,Q577,Joer,DATE
Q32292,143,21. August 1969,Q577,Joer,DATE
Q32293,142,20. Abrëll 1971,Q577,Joer,DATE
Q32294,71,9. Juli 1958,Q577,Joer,DATE
Q32295,118,1. Abrëll 1993,Q577,Joer,DATE
Q32296,180,22. Mäerz 1902,Q577,Joer,DATE
Q32297,151,18. Oktober 2011,Q577,Joer,DATE
Q32298,108,6. Oktober 1993,Q577,Joer,DATE
Q32299,107,11. Mäerz 1920,Q577,Joer,DATE
Q32300,38,7. November 1926,Q577,Joer,DATE
Q32301,151,31. August 2001,Q577,Joer,DATE
Q32302,195,20. Juli 2004,Q577,Joer,DATE
Q32303,28,24. Dezember 1917,Q577,Joer,DATE
Q32304,200,18. Dezember 2000,Q577,Joer,DATE
Q32305,74,14. Februar 1918,Q577,Joer,DATE
Q32306,89,10. Februar 1996,Q577,Joer,DATE
Q32307,68,23. September 1973,Q577,Joer,DATE
Q32308,168,24. September 1968,Q577,Joer,DATE
Q32309,147,17. Februar 1987,Q577,Joer,DATE
Q32310,122,7. Abrëll 2009,Q577,Joer,DATE
Q32311,45,22. September 1906,Q577,Joer,DATE
Q32312,104,2. Juni 1949,Q577,Joer,DATE
Q32313,159,24. Oktober 1925,Q577,Joer,DATE
Q32314,175,18. Mäerz 2009,Q577,Joer,DATE
Q32315,10,31. Januar 1972,Q577,Joer,DATE
Q32316,85,7. Januar 1971,Q577,Joer,DATE
Q32317,61,25. November 2023,Q577,Joer,DATE
Q32318,191,5. November 1908,Q577,Joer,DATE
Q32319,69,8. Abrëll 1985,Q577,Joer,DATE
Q32320,6,30. Oktober 1966,Q577,Joer,DATE
Q32321,78,16. August 1960,Q577,Joer,DATE
Q32322,72,18. Oktober 1955,Q577,Joer,DATE
Q32323,179,18. Mäerz 1988,Q577,Joer,DATE
Q32324,26,19. November 2022,Q577,Joer,DATE
Q32325,35,26. November 1940,Q577,Joer,DATE
Q32326,191,1. Dezember 1953,Q577,Joer,DATE
Q32327,199,5. Juli 1979,Q577,Joer,DATE
Q32328,69,29. Juli 1957,Q577,Joer,DATE
Q32329,155,13. Oktober 1974,Q577,Joer,DATE
Q32330,23,1. November 2015,Q577,Joer,DATE
Q32331,114,21. September 1933,Q577,Joer,DATE
Q32332,105,6. Dezember 1937,Q577,Joer,DATE
Q32333,195,5. Dezember 1986,Q577,Joer,DATE
Q32334,96,4. September 1992,Q577,Joer,DATE
Q32335,132,1. Februar 1910,Q577,Joer,DATE
Q32336,17,11. Juli 1928,Q577,Joer,DATE
Q32337,182,29. Oktober 1955,Q577,Joer,DATE
Q32338,104,8. Dezember 1990,Q577,Joer,DATE
Q32339,200,4. Mee 1924,Q577,Joer,DATE
Q32340,146,27. Januar 1994,Q577,Joer,DATE
Q32341,45,13. Mäerz 1905,Q577,Joer,DATE
Q32342,52,3. August 1934,Q577,Joer,DATE
Q32343,64,5. Mee 1910,Q577,Joer,DATE
Q32344,117,8. Dezember 1905,Q577,Joer,DATE
Q32345,93,27. Januar 1909,Q577,Joer,DATE
Q32346,71,23. September 1935,Q577,Joer,DATE
Q32347,119,4. Februar 1966,Q577,Joer,DATE
Q32348,102,20. August 1990,Q577,Joer,DATE
Q32349,32,5. Januar 2014,Q577,Joer,DATE
Q32350,8,23. Mäerz 2022,Q577,Joer,DATE
Q32351,96,31. Mee 1943,Q577,Joer,DATE
Q32352,153,15. September 1987,Q577,Joer,DATE
Q32353,46,17. Januar 1980,Q577,Joer,DATE
Q32354,151,26. Februar 1985,Q577,Joer,DATE
Q32355,90,5. Dezember 1998,Q577,Joer,DATE
Q32356,42,8. Oktober 1961,Q577,Joer,DATE
Q32357,192,31. Mee 1946,Q577,Joer,DATE
Q32358,24,8. August 2023,Q577,Joer,DATE
Q32359,8,25. Februar 1951,Q577,Joer,DATE
Q32360,13,12. Mee 1969,Q577,Joer,DATE
Q32361,147,26. Mäerz 1929,Q577,Joer,DATE
Q32362,57,16. Juni 1938,Q577,Joer,DATE
Q32363,58,28. Februar 2016,Q577,Joer,DATE
Q32364,53,7. August 2021,Q577,Joer,DATE
Q32365,167,13. Abrëll 1948,Q577,Joer,DATE
Q32366,132,24. Juni 1973,Q577,Joer,DATE
Q32367,200,8. August 1903,Q577,Joer,DATE
Q32368,3,29. Mee 2022,Q577,Joer,DATE
Q32369,34,25. Januar 1985,Q577,Joer,DATE
Q32370,45,28. Februar 2016,Q577,Joer,DATE
Q32371,3,12. November 2007,Q577,Joer,DATE
Q32372,65,25. Februar 1940,Q577,Joer,DATE
Q32373,79,26. Februar 2009,Q577,Joer,DATE
Q32374,71,30. Abrëll 2015,Q577,Joer,DATE
Q32375,97,17. Januar 1976,Q577,Joer,DATE
Q32376,118,28. Juli 1962,Q577,Joer,DATE
Q32377,56,20. Mäerz 1945,Q577,Joer,DATE
Q32378,78,28. September 1983,Q577,Joer,DATE
Q32379,134,5. Juli 2021,Q577,Joer,DATE
Q32380,102,23. November 2011,Q577,Joer,DATE
Q32381,27,15. November 2004,Q577,Joer,DATE
Q32382,131,27. Abrëll 1901,Q577,Joer,DATE
Q32383,96,6. November 2018,Q577,Joer,DATE
Q32384,166,28. September 2000,Q577,Joer,DATE
Q32385,156,17. Juli 2006,Q577,Joer,DATE
Q32386,77,21. September 1950,Q577,Joer,DATE
Q32387,28,21. Oktober 2022,Q577,Joer,DATE
Q32388,17,10. Juni 1986,Q577,Joer,DATE
Q32389,71,4. Mee 1960,Q577,Joer,DATE
Q32390,84,11. Dezember 2014,Q577,Joer,DATE
Q32391,67,6. September 1949,Q577,Joer,DATE
Q32392,183,23. September 2017,Q577,Joer,DATE
Q32393,77,22. November 2016,Q577,Joer,DATE
Q32394,39,19. Oktober 1933,Q577,Joer,DATE
Q32395,196,26. Oktober 1992,Q577,Joer,DATE
Q32396,15,13. Februar 1943,Q577,Joer,DATE
Q32397,104,31. August 2007,Q577,Joer,DATE
Q32398,82,9. Juli 2018,Q577,Joer,DATE
Q32399,36,24. Februar 2022,Q577,Joer,DATE
Q32400,168,27. Juli 1904,Q577,Joer,DATE
Q32401,76,30. Mäerz 1989,Q577,Joer,DATE
Q32402,108,20. Juli 1946,Q577,Joer,DATE
Q32403,100,6. August 1972,Q577,Joer,DATE
Q32404,150,4. Mee 1906,Q577,Joer,DATE
Q32405,49,23. August 2002,Q577,Joer,DATE
Q32406,186,29. Juli 1961,Q577,Joer,DATE
Q32407,176,25. November 1939,Q577,Joer,DATE
Q32408,164,6. Dezember 1995,Q577,Joer,DATE
Q32409,172,12. Mee 1985,Q577,Joer,DATE
Q32410,130,29. Abrëll 1964,Q577,Joer,DATE
Q32411,44,12. November 1953,Q577,Joer,DATE
Q32412,143,30. Dezember 2017,Q577,Joer,DATE
Q32413,76,2. Juli 1932,Q577,Joer,DATE
Q32414,121,7. Juli 1917,Q577,Joer,DATE
Q32415,190,16. Dezember 1922,Q577,Joer,DATE
Q32416,186,31. Mee 1946,Q577,Joer,DATE
Q32417,196,22. Abrëll 2000,Q577,Joer,DATE
Q32418,175,6. November 1932,Q577,Joer,DATE
Q32419,168,23. Mäerz 1960,Q577,Joer,DATE
Q32420,57,10. Januar 1916,Q577,Joer,DATE
Q32421,58,1. Oktober 1963,Q577,Joer,DATE
Q32422,108,7. Februar 1955,Q577,Joer,DATE
Q32423,96,14. Juni 1959,Q577,Joer,DATE
Q32424,150,3. Oktober 1946,Q577,Joer,DATE
Q32425,119,5. Oktober 1952,Q577,Joer,DATE
Q32426,121,18. Februar 1921,Q577,Joer,DATE
Q32427,163,19. August 1909,Q577,Joer,DATE
Q32428,149,17. September 2004,Q577,Joer,DATE
Q32429,19,14. Mee 2011,Q577,Joer,DATE
Q32430,50,24. September 1984,Q577,Joer,DATE
Q32431,31,20. Oktober 1989,Q577,Joer,DATE
Q32432,98,20. Februar 2022,Q577,Joer,DATE
Q32433,77,26. Januar 1995,Q577,Joer,DATE
Q32434,14,15. Februar 1974,Q577,Joer,DATE
Q32435,36,21. Januar 1927,Q577,Joer,DATE
Q32436,88,10. Dezember 1935,Q577,Joer,DATE
